IsRaceOn,TimestampMS,EngineMaxRpm,EngineIdleRpm,CurrentEngineRpm,AccelerationX,AccelerationY,AccelerationZ,VelocityX,VelocityY,VelocityZ,AngularVelocityX,AngularVelocityY,AngularVelocityZ,Yaw,Pitch,Roll,NormalizedSuspensionTravelFrontLeft,NormalizedSuspensionTravelFrontRight,NormalizedSuspensionTravelRearLeft,NormalizedSuspensionTravelRearRight,TireSlipRatioFrontLeft,TireSlipRatioFrontRight,TireSlipRatioRearLeft,TireSlipRatioRearRight,WheelRotationSpeedFrontLeft,WheelRotationSpeedFrontRight,WheelRotationSpeedRearLeft,WheelRotationSpeedRearRight,WheelOnRumbleStripFrontLeft,WheelOnRumbleStripFrontRight,WheelOnRumbleStripRearLeft,WheelOnRumbleStripRearRight,WheelInPuddleDepthFrontLeft,WheelInPuddleDepthFrontRight,WheelInPuddleDepthRearLeft,WheelInPuddleDepthRearRight,SurfaceRumbleFrontLeft,SurfaceRumbleFrontRight,SurfaceRumbleRearLeft,SurfaceRumbleRearRight,TireSlipAngleFrontLeft,TireSlipAngleFrontRight,TireSlipAngleRearLeft,TireSlipAngleRearRight,TireCombinedSlipFrontLeft,TireCombinedSlipFrontRight,TireCombinedSlipRearLeft,TireCombinedSlipRearRight,SuspensionTravelMetersFrontLeft,SuspensionTravelMetersFrontRight,SuspensionTravelMetersRearLeft,SuspensionTravelMetersRearRight,CarOrdinal,CarClass,CarPerformanceIndex,DrivetrainType,NumCylinders,PositionX,PositionY,PositionZ,Speed,Power,Torque,TireTempFrontLeft,TireTempFrontRight,TireTempRearLeft,TireTempRearRight,Boost,Fuel,DistanceTraveled,BestLap,LastLap,CurrentLap,CurrentRaceTime,LapNumber,RacePosition,Accel,Brake,Clutch,HandBrake,Gear,Steer,NormalizedDrivingLine,NormalizedAIBrakeDifference
1,311578,7999.995,799.9995,5445.3804,3.3812535,-3.7040606,3.0810945,-0.6030693,0.36396646,41.598656,0.0008992776,0.11062808,0.10460718,2.5559456,0.037482124,0.02919489,0.17282589,0.14567001,0.2652803,0.21063174,-0.0030246417,-0.0062552798,0.25474113,0.5113276,131.41252,130.79506,123.87806,128.25905,0,0,0,0,0,0,0,0,0,0,0,0,0.12792476,0.072768755,0.14588794,0.17804605,0.1279605,0.07303712,0.29355806,0.5414392,-0.016577736,-0.018766746,-0.00948292,-0.013914704,1562,5,760,1,10,-34.194298,-0.46253395,167.78467,41.60462,461604.5,807.5199,215.44473,213.96042,211.03607,211.03607,0,1,1934.4254,0,0,60.894585,65.48794,0,1,255,0,0,0,3,0,33,0
1,311671,7999.995,799.9995,4894.053,5.032047,-1.3454524,6.937426,-0.41095924,0.24165168,42.36599,0.015638271,0.044510834,-0.0014450443,2.564249,0.035912205,0.03497072,0.29596144,0.16286764,0.48612022,0.3815891,-0.0048049497,-0.076639526,0.15364431,0.3010511,133.5844,131.94803,124.062546,126.17316,0,0,0,0,0,0,0,0,0,0,0,0,0.23445766,0.17747697,0.109152116,0.12403948,0.23450689,0.19331759,0.18846951,0.32560337,-0.0066518933,-0.017380461,0.008426331,-5.0731003e-05,1562,5,760,1,10,-31.842186,-0.5870729,164.29857,42.368668,421311.78,821.36115,215.19101,213.77542,211.01608,211.01608,0,1,1938.6494,0,0,60.994762,65.58811,0,1,255,0,0,0,3,127,36,0
1,311687,7999.995,799.9995,4883.7397,4.9506416,-1.4257319,6.6778135,-0.3618965,0.23385414,42.455997,0.041671813,0.032130916,-0.017557805,2.5648808,0.036402363,0.034813553,0.27991742,0.14313173,0.52432203,0.41426447,-0.0042365952,-0.09163141,0.12190048,0.21384656,133.80165,131.95824,123.84771,125.2422,0,0,0,0,0,0,0,0,0,0,0,0,0.25149643,0.19542974,0.09660502,0.10810598,0.2515321,0.21584508,0.1555386,0.23961897,-0.007945187,-0.018971354,0.011524349,0.0025991127,1562,5,760,1,10,-31.450909,-0.6089507,163.7093,42.458183,420003.84,821.247,215.1509,213.74648,211.01012,211.01012,0,1,1939.3567,0,0,61.011444,65.6048,0,1,255,0,0,0,3,127,36,0
1,311812,7999.995,799.9995,5174.5703,3.754799,-2.9982233,3.7185392,-0.18769455,0.32561696,42.839687,0.11682821,0.0859841,-0.051806606,2.5710657,0.046867725,0.029962376,0.21855493,0.08254185,0.45505217,0.3480202,-0.0051769814,-0.012198903,0.12754108,0.21305628,134.96529,134.4019,125.38115,126.60151,0,0,0,0,0,0,0,0,0,0,0,0,0.37027606,0.31587303,0.06229279,0.083390616,0.37031227,0.3161085,0.14194055,0.22879462,-0.012891561,-0.023855448,0.005906835,-0.002773039,1562,5,760,1,10,-28.72012,-0.7832292,159.54121,42.841335,443686.22,819.52716,214.89104,213.56526,210.94897,210.94897,0,1,1944.3613,0,0,61.12831,65.721664,0,1,255,0,0,0,3,126,40,0
1,311828,7999.995,799.9995,5195.1016,3.63517,-3.2321677,3.679885,-0.20087242,0.3421194,42.89995,0.12140415,0.097139366,-0.05710414,2.5726714,0.04882132,0.029123612,0.22638205,0.08408504,0.432302,0.3294849,-0.006508765,-0.015019598,0.16293615,0.26853713,135.16406,134.50374,126.196526,127.70557,0,0,0,0,0,0,0,0,0,0,0,0,0.3587002,0.30373,0.06643259,0.09011984,0.35875922,0.30410114,0.17595874,0.2832557,-0.012260623,-0.023731053,0.004061885,-0.004276179,1562,5,760,1,10,-28.331402,-0.8120901,158.94055,42.90178,445373.1,819.06683,214.85675,213.5417,210.94034,210.94034,0,1,1945.0818,0,0,61.14501,65.738365,0,1,255,0,0,0,3,29,41,0
1,311921,7999.995,799.9995,5242.598,2.6073809,-3.8244545,4.346,-0.3418274,0.40791392,43.334778,0.084343754,0.06704935,-0.05570609,2.5817492,0.05957339,0.023220815,0.18934362,0.062669896,0.36066917,0.27188382,-0.0028900474,-0.0062078196,0.2425997,0.36790043,136.66441,136.25874,128.63896,130.62993,0,0,0,0,0,0,0,0,0,0,0,0,0.08603728,0.03940744,0.08504635,0.116184205,0.086085804,0.0398934,0.25707486,0.3858102,-0.015246257,-0.025457308,-0.001747258,-0.008947402,1562,5,760,1,10,-26.000486,-1.010709,155.31042,43.338043,448685.5,817.5396,214.6344,213.3855,210.90149,210.90149,0,1,1949.4215,0,0,61.245167,65.838524,0,1,255,0,0,0,3,0,43,0
1,311937,7999.995,799.9995,5251.9937,2.6602068,-3.6670675,4.4486156,-0.34017944,0.4118055,43.411972,0.07249665,0.060442194,-0.052503847,2.5828366,0.0608408,0.022389308,0.19296414,0.063745946,0.34277835,0.26023626,-0.0027966618,-0.006237158,0.22439675,0.34908345,136.90968,136.53453,128.56741,130.51717,0,0,0,0,0,0,0,0,0,0,0,0,0.08797957,0.04048403,0.08184424,0.11509917,0.08802401,0.040961675,0.2388564,0.36756915,-0.0149544105,-0.025370568,-0.003198132,-0.009891972,1562,5,760,1,10,-25.61165,-1.0476778,154.70015,43.415257,449337.16,817.21344,214.59822,213.35992,210.89577,210.89577,0,1,1950.149,0,0,61.261868,65.855225,0,1,255,0,0,0,3,0,43,0
1,312062,7999.995,799.9995,5226.07,2.4984972,-2.846145,4.9801774,-0.1926403,0.38804245,43.99453,0.05453164,0.0056801015,-0.049993068,2.586512,0.067577235,0.01752865,0.21957357,0.10416071,0.35450354,0.2918977,-0.0031004446,-0.007174824,0.19626482,0.24902289,138.62628,138.52005,129.7177,130.54001,0,0,0,0,0,0,0,0,0,0,0,0,0.06874678,0.024110232,0.034779325,0.068865545,0.06881666,0.025155146,0.19932255,0.25836962,-0.012809448,-0.022112772,-0.0022472665,-0.007324353,1562,5,760,1,10,-22.889872,-1.3300058,150.38603,43.99666,447693.7,818.0355,214.35608,213.18782,210.85362,210.85362,0,1,1955.2773,0,0,61.378746,65.9721,0,1,255,0,0,0,3,0,44,0
1,312078,7999.995,799.9995,5228.233,2.355141,-2.7853508,4.98593,-0.16462708,0.3842646,44.076416,0.050857514,0.0014483473,-0.049645577,2.5865781,0.068450846,0.016706023,0.21660098,0.11294992,0.36391017,0.29975584,-0.00302831,-0.0060786605,0.1882032,0.22180715,138.88033,138.81645,129.76079,130.38466,0,0,0,0,0,0,0,0,0,0,0,0,0.06389538,0.019332128,0.027928177,0.060931742,0.0639671,0.020265272,0.19026409,0.2300241,-0.013049066,-0.021404281,-0.0014844239,-0.00668709,1562,5,760,1,10,-22.501007,-1.373601,149.76466,44.078392,447788.34,817.9882,214.32294,213.16422,210.84747,210.84747,0,1,1956.0145,0,0,61.395416,65.98877,0,1,255,0,0,0,3,0,44,0
1,312171,7999.995,799.9995,5283.95,1.4388779,-0.9452137,4.698574,-0.02341652,0.38619924,44.540268,-0.018282231,-0.0060331016,-0.05720039,2.5862803,0.07030311,0.010993053,0.26918805,0.17553718,0.39754802,0.34711626,-0.0024605182,-0.0030062962,0.12388026,0.12451473,140.43472,140.4528,130.09396,130.1363,0,0,0,0,0,0,0,0,0,0,0,0,0.036173243,-0.009941275,-0.0028610742,0.026661122,0.03625683,0.010385893,0.12391329,0.12733708,-0.008810073,-0.01635918,0.0012434721,-0.0028463453,1562,5,760,1,10,-20.15753,-1.6458318,146.00322,44.541946,451515.7,816.12036,214.13412,213.03293,210.80844,210.80844,0,1,1960.4752,0,0,61.49561,66.08897,0,1,255,0,0,0,3,0,45,0
1,312312,7999.995,799.9995,5324.3003,0.15550673,-2.8577306,4.493603,0.040166855,0.38257027,45.152267,0.10871381,-0.008198062,-0.042168275,2.585184,0.077048324,0.0038001328,0.25644213,0.21680914,0.42056543,0.42324466,-0.0040909876,-0.0042894143,0.22327797,0.20387942,142.14873,142.17876,133.72278,133.313,0,0,0,0,0,0,0,0,0,0,0,0,0.01703376,-0.021009926,-0.01681581,0.0051308083,0.017518137,0.021443322,0.2239103,0.20394397,-0.009837508,-0.013032287,0.0031100959,0.0033273697,1562,5,760,1,10,-17.003622,-2.02722,140.92227,45.1539,453772.75,814.6776,213.88641,212.86554,210.75948,210.75948,0,1,1966.5021,0,0,61.629166,66.22252,0,1,255,0,0,0,3,0,48,0
1,312328,7999.995,799.9995,5361.8975,0.09987497,-3.2234538,4.3296633,0.044591904,0.39083004,45.214485,0.099387,-0.008432369,-0.046434686,2.5850513,0.07877881,0.003048704,0.24908435,0.18260798,0.4204381,0.43291995,-0.0030228477,-0.004234424,0.23737323,0.1968975,142.37619,142.39062,134.13493,133.28302,0,0,0,0,0,0,0,0,0,0,0,0,0.017263642,-0.022395685,-0.01733871,0.0040682727,0.017526293,0.022792479,0.23800564,0.19693953,-0.010430612,-0.01578921,0.0030997694,0.004111998,1562,5,760,1,10,-16.60698,-2.079571,140.28333,45.216194,455920.06,813.00543,213.85692,212.84552,210.75351,210.75351,0,1,1967.261,0,0,61.645847,66.239204,0,1,255,0,0,0,3,0,49,0
1,312437,7999.995,799.9995,5465.2983,-0.1698463,-1.2180216,4.6315846,0.056959152,0.4356284,45.733746,-0.024430878,-0.0062618013,-0.050998695,2.5842104,0.08344106,-0.0038931137,0.23481792,0.20532821,0.3401358,0.31581625,-0.0032962402,-0.0029312808,0.1685811,0.15437154,144.19173,144.22812,134.365,134.1033,0,0,0,0,0,0,0,0,0,0,0,0,0.017466633,-0.029820988,-0.024928458,0.009683783,0.01777494,0.029964708,0.17041424,0.15467498,-0.011580616,-0.013957754,-0.003412433,-0.005384654,1562,5,760,1,10,-13.811235,-2.4680538,135.7819,45.735855,462129.3,806.92566,213.66827,212.7194,210.716,210.716,0,1,1972.615,0,0,61.76272,66.35607,0,1,255,0,0,0,3,0,54,0
1,312453,7999.995,799.9995,5440.2134,-0.21981716,-0.72478306,4.871183,0.054698944,0.4264307,45.828167,-0.029565569,-0.005619642,-0.04071353,2.5841134,0.082969815,-0.0046504973,0.24829853,0.23046748,0.34122735,0.32638124,-0.003562131,-0.0031073547,0.15855882,0.14243048,144.49165,144.5271,134.46117,134.16417,0,0,0,0,0,0,0,0,0,0,0,0,0.01606185,-0.029302461,-0.02568076,0.008587033,0.016452106,0.02946676,0.16062503,0.1426891,-0.0104939565,-0.0119313,-0.0033239126,-0.0045278743,1562,5,760,1,10,-13.409162,-2.5243366,135.1351,45.830185,460879.88,808.33813,213.64284,212.70306,210.71176,210.71176,0,1,1973.3845,0,0,61.779396,66.37275,0,1,255,0,0,0,3,0,55,0
1,312562,7999.995,799.9995,5404.6523,-0.31471443,-0.5076301,4.932889,0.026685715,0.38287687,46.336426,0.016631208,0.00096839416,-0.0038155364,2.583944,0.08272408,-0.0063571455,0.24201912,0.24435285,0.42516536,0.43438396,-0.0028027212,-0.0026714636,0.11805848,0.106788255,146.0575,146.05441,135.23624,135.01459,0,0,0,0,0,0,0,0,0,0,0,0,0.015549402,-0.027021397,-0.016548643,0.0058058808,0.015799973,0.027153132,0.11921268,0.10694596,-0.011000134,-0.010812014,0.0034831315,0.004230723,1562,5,760,1,10,-10.975472,-2.8647592,131.22455,46.338017,458597.22,810.8977,213.49036,212.60147,210.68492,210.68492,0,1,1978.0431,0,0,61.87957,66.47292,0,1,255,0,0,0,3,0,59,0
1,312578,7999.995,799.9995,5433.139,-0.28863144,-0.5571715,4.7374477,0.022371292,0.38499236,46.40401,0.013726815,0.0013966637,-0.0026476118,2.5839634,0.082977705,-0.006408434,0.2428604,0.24813789,0.42541948,0.4340388,-0.0025076822,-0.002403725,0.105507076,0.098183915,146.28137,146.27594,135.21158,135.07669,0,0,0,0,0,0,0,0,0,0,0,0,0.016556643,-0.026795132,-0.015631782,0.0067062373,0.016745474,0.026902732,0.10665878,0.09841268,-0.010932319,-0.010506906,0.0035037398,0.004202731,1562,5,760,1,10,-10.567449,-2.9224427,130.56947,46.405613,460024.03,809.3008,213.46635,212.58502,210.67949,210.67949,0,1,1978.8251,0,0,61.896255,66.48961,0,1,255,0,0,0,3,0,59,0
1,312687,7999.995,799.9995,5547.392,-0.15129352,1.4298985,4.400869,-0.0009250641,0.42715406,46.898994,-0.058829173,0.0012549063,0.01926504,2.5841491,0.080406815,-0.0056653987,0.33735567,0.370052,0.45136225,0.45662433,-0.0024171746,-0.002213345,0.096935935,0.100839905,147.94609,147.9446,136.55049,136.62863,0,0,0,0,0,0,0,0,0,0,0,0,0.020643234,-0.025140261,-0.01158802,0.00799963,0.02078427,0.025237504,0.09762611,0.10115671,-0.0033151433,-0.00067952275,0.0056075975,0.0060343295,1562,5,760,1,10,-7.6922517,-3.3236878,125.955536,46.90094,465871.2,801.76306,213.31197,212.48068,210.64352,210.64352,0,1,1984.3025,0,0,62.01312,66.606476,0,1,255,0,0,0,3,0,63,0
1,312703,7999.995,799.9995,5538.237,-0.14343333,1.7662048,4.523288,-0.0034389496,0.4256928,46.982224,-0.06281439,0.0012914982,0.021882944,2.584176,0.07937842,-0.005315046,0.35404754,0.38686642,0.466294,0.4740825,-0.0024640826,-0.0023059116,0.095150694,0.098440416,148.21289,148.21036,136.75592,136.80435,0,0,0,0,0,0,0,0,0,0,0,0,0.020518597,-0.024152143,-0.010469821,0.0073198387,0.020666024,0.024261972,0.095724985,0.09871218,-0.001969628,0.00067587197,0.006818503,0.0074501187,1562,5,760,1,10,-7.2785316,-3.3790922,125.29186,46.98415,465485.7,802.36743,213.29121,212.46667,210.63957,210.63957,0,1,1985.086,0,0,62.029816,66.62317,0,1,255,0,0,0,3,0,63,0
1,312812,7999.995,799.9995,5539.4272,-0.025984526,1.3589356,4.6054688,-0.011615753,0.41499376,47.453064,0.0026627854,0.0016732478,0.022438383,2.5843642,0.07598214,-0.0028930383,0.29424977,0.3143442,0.51823837,0.5305236,-0.0024793216,-0.002397336,0.08888011,0.09122251,149.60475,149.59888,137.97514,138.01541,0,0,0,0,0,0,0,0,0,0,0,0,0.02066691,-0.020952731,-0.0050035645,0.005467143,0.020815097,0.021089433,0.08902084,0.09138619,-0.0067898706,-0.005170077,0.011030987,0.012027271,1562,5,760,1,10,-4.781351,-3.7015548,121.28625,47.454884,465332.3,802.60736,213.16644,212.37762,210.61604,210.61604,0,1,1989.7992,0,0,62.129982,66.723335,0,1,255,0,0,0,3,0,65,0
1,312828,7999.995,799.9995,5560.532,-0.010763645,1.1078479,4.4696164,-0.0121536255,0.4238391,47.519524,-0.00026257616,0.0014626116,0.024670217,2.58439,0.07601219,-0.002498793,0.28625748,0.30539814,0.5041323,0.51715773,-0.0022317,-0.0021217668,0.091349296,0.09404014,149.82365,149.81967,138.24353,138.28712,0,0,0,0,0,0,0,0,0,0,0,0,0.021621434,-0.022197943,-0.0059777023,0.0061396966,0.021736303,0.022299116,0.09154467,0.09424035,-0.0074341223,-0.0058912113,0.00988704,0.010943353,1562,5,760,1,10,-4.3626385,-3.7547903,120.61458,47.52142,466221.6,801.2119,213.14606,212.36276,210.61136,210.61136,0,1,1990.588,0,0,62.146687,66.740036,0,1,255,0,0,0,3,0,65,0
1,312937,7999.995,799.9995,5665.7666,-0.064528346,2.7338266,4.1872525,-0.021697998,0.4502927,47.997826,-0.08242255,0.00048283054,0.054091487,2.5844827,0.070213914,0.0019389997,0.3410703,0.40678015,0.46339878,0.4660544,-0.0020847246,-0.0018439251,0.08393964,0.08722037,151.44681,151.45192,139.5145,139.5997,0,0,0,0,0,0,0,0,0,0,0,0,0.02259072,-0.024489356,-0.0101595875,0.0077938475,0.022686707,0.024558676,0.084552236,0.0875679,-0.003015712,0.0022810996,0.006583713,0.006799072,1562,5,760,1,10,-1.4161468,-4.1154976,115.88846,47.999943,470556.2,793.011,213.01804,212.27289,210.58093,210.58093,0,1,1996.203,0,0,62.263546,66.8569,0,1,255,0,0,0,3,0,69,0
1,312953,7999.995,799.9995,5660.564,-0.079784155,3.0540562,4.281352,-0.024122238,0.44975567,48.0748,-0.0865953,0.0005096188,0.057150662,2.584488,0.06879665,0.0028801353,0.35462317,0.4217644,0.47939608,0.47572592,-0.0021149623,-0.0018707581,0.08460408,0.090126164,151.69449,151.69897,139.73325,139.86638,0,0,0,0,0,0,0,0,0,0,0,0,0.022668513,-0.024042264,-0.009247813,0.0075429026,0.022766963,0.024114937,0.085108005,0.09044126,-0.0019232258,0.0034889653,0.00788103,0.0075833946,1562,5,760,1,10,-0.99237853,-4.1636252,115.20895,48.07691,470382.66,793.3853,213.00064,212.2609,210.57782,210.57782,0,1,1997.0132,0,0,62.280243,66.8736,0,1,255,0,0,0,3,0,70,0
1,313062,7999.995,799.9995,5456.9224,-0.025900364,4.210088,4.2283034,-0.030405045,0.44302464,48.50296,-0.095036894,0.0012427389,0.05100576,2.584533,0.059438705,0.008631347,0.39134744,0.45392647,0.5462495,0.56394356,-0.0012542746,-0.0012461954,0.05573048,0.05944992,153.0758,153.07144,140.47168,140.53154,0,0,0,0,0,0,0,0,0,0,0,0,0.024620214,-0.021523848,-0.0025854756,0.004599591,0.024652142,0.021559894,0.05579042,0.059627585,0.0010370836,0.0060815215,0.0133025795,0.014737502,1562,5,760,1,10,1.5647593,-4.4288883,111.109566,48.50499,-174916.72,-304.50098,212.90158,212.18895,210.56024,210.56024,0,1,2001.9023,0,0,62.38041,66.97376,0,1,255,0,0,0,3,0,75,0
1,313078,7999.995,799.9995,5306.5396,-0.00052666664,4.402013,3.797529,-0.029567719,0.45475268,48.535686,-0.094056375,0.0012500602,0.04701519,2.584539,0.057864234,0.009441893,0.4101221,0.45610982,0.5432408,0.5780143,-0.00064103625,-0.0006400837,0.031982325,0.033293556,153.18993,153.18565,140.14178,140.15335,0,0,0,0,0,0,0,0,0,0,0,0,0.025770832,-0.022227855,-0.0023938944,0.0039112344,0.025778804,0.02223707,0.03207179,0.03352251,0.0025504902,0.006257519,0.013058588,0.01587858,1562,5,760,1,10,1.9927729,-4.4687614,110.42346,48.537823,-164046.69,-294.1327,212.8859,212.17722,210.55707,210.55707,0,1,2002.7185,0,0,62.397095,66.99045,0,1,255,0,0,0,3,0,76,0
1,313187,7999.995,799.9995,4886.4526,0.03320126,6.5011883,-0.26806155,-0.028326035,0.6724283,48.42798,-0.117212705,0.00020773505,0.060925417,2.584512,0.04644702,0.015128343,0.51094365,0.58752024,0.53920555,0.5531286,0.0001758906,0.00014563419,-0.00018433576,-0.00019788812,152.8965,152.89758,139.3955,139.39659,0,0,0,0,0,0,0,0,0,0,0,0,0.027020939,-0.028130649,-0.0030447901,0.001647706,0.02702151,0.028131025,0.003050365,0.0016595465,0.010677621,0.01685039,0.0127313435,0.013860449,1562,5,760,1,10,4.989491,-4.6999145,105.619835,48.432655,-133783.55,-260.8541,212.78879,212.10686,210.52719,210.52719,0,1,2008.421,0,0,62.51396,67.107315,0,1,255,0,0,0,4,0,79,0
1,313203,7999.995,799.9995,4821.584,-0.0045258105,6.75481,-0.40940022,-0.030675888,0.69824874,48.4141,-0.12730812,-0.000305927,0.07078196,2.5844786,0.044386167,0.016246604,0.518537,0.60825485,0.5480912,0.5506345,0.00022490871,0.00018575841,0.00039458676,0.00037321402,152.86694,152.87079,139.38127,139.38657,0,0,0,0,0,0,0,0,0,0,0,0,0.026556125,-0.028498065,-0.003347367,0.0010863105,0.026557077,0.02849867,0.0033705437,0.0011486337,0.011289716,0.018521786,0.013451934,0.013658188,1562,5,760,1,10,5.417429,-4.7250276,104.93412,48.419144,-126717.875,-250.41685,212.77574,212.09822,210.52287,210.52287,0,1,2009.2335,0,0,62.53066,67.124016,0,1,255,0,0,0,4,0,80,0
1,313328,7999.995,799.9995,4541.917,-0.14408697,4.4574947,0.11494904,-0.048973083,0.7413661,48.41897,-0.06081693,0.0011226984,0.095412984,2.584295,0.033935275,0.02692043,0.54034376,0.65696776,0.56915236,0.6127354,-0.00042122052,-0.00039417337,0.03378347,0.03712522,152.78362,152.7844,139.9466,140.01772,0,0,0,0,0,0,0,0,0,0,0,0,0.02401935,-0.020317048,0.00027364347,-0.0005482025,0.024023041,0.020320872,0.033784576,0.037129264,0.013047539,0.022448488,0.015159912,0.018694326,1562,5,760,1,10,8.413726,-4.855089,100.137955,48.424667,172536.5,362.6538,212.67574,212.02528,210.49521,210.49521,0,1,2014.9193,0,0,62.647526,67.24088,0,1,255,0,0,0,4,0,83,0
1,313343,7999.995,799.9995,4525.514,-0.117535815,3.914421,0.37234533,-0.049865723,0.7286523,48.44426,-0.06181559,0.0016842638,0.09026672,2.5842905,0.032904897,0.028461883,0.51652247,0.6170462,0.55905175,0.62926686,-0.000792773,-0.000796555,0.049357206,0.052034322,152.85944,152.8561,140.2864,140.32693,0,0,0,0,0,0,0,0,0,0,0,0,0.02460947,-0.019538661,0.00045466764,-0.0007764663,0.024622235,0.01955489,0.0493593,0.052040115,0.011127323,0.019230448,0.014340796,0.020034961,1562,5,760,1,10,8.842037,-4.8698044,99.45287,48.44976,217331.56,458.22565,212.66127,212.01361,210.49042,210.49042,0,1,2015.7323,0,0,62.664207,67.25756,0,1,255,0,0,0,4,0,84,0
1,313437,7999.995,799.9995,4450.046,0.12845027,0.38537657,2.4673638,-0.03781891,0.6204252,48.731846,0.021897238,-0.00042674493,0.009350389,2.5843904,0.030813212,0.033262856,0.33064535,0.3371427,0.48219547,0.500059,-0.0020644974,-0.0028750075,0.09218566,0.102858216,153.61766,153.603,141.84099,142.05818,0,0,0,0,0,0,0,0,0,0,0,0,0.027931323,-0.013143634,0.00040452593,0.011977649,0.028007515,0.013454396,0.092186555,0.10355325,-0.0038560554,-0.0033323094,0.00810805,0.009556711,1562,5,760,1,10,11.421785,-4.9534307,95.32554,48.73581,379146.53,813.7058,212.57153,211.93167,210.46608,210.46608,0,1,2020.6493,0,0,62.764393,67.35775,0,1,255,0,0,0,4,0,86,0
1,313453,7999.995,799.9995,4455.1934,0.1283598,-0.31627765,2.6171474,-0.035160065,0.60310054,48.783623,0.033026036,-0.002123101,0.0010402557,2.584385,0.031290226,0.03333861,0.29257375,0.29370138,0.45768693,0.46917498,-0.0021127842,-0.003099219,0.09327658,0.10093125,153.76038,153.74944,141.94426,142.08214,0,0,0,0,0,0,0,0,0,0,0,0,0.017404763,-0.023902768,-0.0012626731,0.013681394,0.017532531,0.024102852,0.09328513,0.1018543,-0.006924972,-0.006834075,0.006120503,0.0070521384,1562,5,760,1,10,11.852726,-4.968566,94.63567,48.78736,379597.8,813.8355,212.55597,211.91724,210.4614,210.4614,0,1,2021.4739,0,0,62.781075,67.37443,0,1,255,0,0,0,4,-2,87,0
1,313578,7999.995,799.9995,4521.769,-2.1983418,0.22377121,2.886159,-0.012990952,0.53787255,49.121918,-0.08184858,-0.12964281,-0.06097985,2.5789623,0.030952534,0.029667,0.33785477,0.36465418,0.3711772,0.40196785,-0.0011423887,-0.0024925717,0.10070015,0.07049362,154.67363,155.29594,142.89882,142.84718,0,0,0,0,0,0,0,0,0,0,0,0,-0.12212352,-0.17985621,-0.036636654,-0.010194408,0.12212886,0.17987348,0.10715766,0.07122694,-0.0032749102,-0.0011146367,-0.00089509785,0.0016019046,1562,5,760,1,10,14.890018,-5.0874047,89.78863,49.12487,386301.44,815.6603,212.45926,211.84111,210.43015,210.43015,0,1,2027.3181,0,0,62.897938,67.491295,0,1,255,0,0,0,4,-123,88,0
1,313593,7999.995,799.9995,4513.197,-2.8868706,0.95104855,2.9488711,0.018102646,0.5216285,49.175663,-0.0926694,-0.15987398,-0.06543484,2.5764568,0.029541124,0.028524825,0.34106484,0.38473916,0.39620298,0.4407099,-0.0012726459,-0.0024548934,0.098893054,0.06683873,154.77274,155.55096,142.95973,142.99281,0,0,0,0,0,0,0,0,0,0,0,0,-0.14455488,-0.20629257,-0.048644356,-0.02758552,0.14456049,0.20630717,0.11020939,0.07230751,-0.0030161515,0.00050439686,0.0011343956,0.0047437325,1562,5,760,1,10,15.328812,-5.103317,89.09535,49.178436,385565.06,815.4823,212.44803,211.83472,210.4266,210.4266,0,1,2028.1649,0,0,62.914635,67.50799,0,1,255,0,0,0,4,-127,88,0
1,313687,7999.995,799.9995,4511.1646,-7.662549,2.9200604,2.892241,0.30077934,0.47901624,49.4614,-0.061174277,-0.28445995,-0.043409556,2.5533876,0.02220087,0.021871297,0.33226544,0.5024481,0.44404602,0.58425224,-0.0017860275,-0.0018446404,0.12427803,0.06080323,155.22806,156.6572,144.00575,143.92674,0,0,0,0,0,0,0,0,0,0,0,0,-0.31190008,-0.4153222,-0.13072595,-0.13902466,0.31190518,0.41532633,0.18037267,0.15173954,-0.0037254617,0.009992801,0.005014278,0.016384453,1562,5,760,1,10,18.008188,-5.1793795,84.9439,49.464634,384879.44,815.31665,212.3824,211.81342,210.4101,210.4101,0,1,2033.2748,0,0,63.014797,67.608154,0,1,255,0,0,0,4,-127,87,0
1,313718,7999.995,799.9995,4532.6816,-8.433132,2.9431248,2.780943,0.35910225,0.48124623,49.497314,-0.057177827,-0.30168492,-0.040577527,2.548447,0.021323092,0.02107219,0.32716838,0.5131404,0.45596474,0.60594887,-0.0017567435,-0.0017448366,0.12868725,0.06240072,155.27371,156.79092,144.16829,144.08687,0,0,0,0,0,0,0,0,0,0,0,0,-0.3434071,-0.45366785,-0.14534096,-0.15932666,0.3434116,0.4536712,0.19412471,0.17111059,-0.0041363314,0.010854699,0.005980842,0.018143967,1562,5,760,1,10,18.463995,-5.189159,84.255,49.500957,386917.7,815.80896,212.37282,211.81332,210.40744,210.40744,0,1,2034.1333,0,0,63.03149,67.62485,0,1,255,0,0,0,4,-127,87,0
